archetype,rep,expected_harm,expected_alarm,auc_ref,auc_cur,auc_drop,segment_auc_drop,segment_positive_share,ks,psi,wasserstein,jensen_shannon,mmd,c2st,harm,segment_harm,alarm_ks,alarm_psi,alarm_wasserstein,alarm_jensen_shannon,alarm_mmd,alarm_c2st
dilution_shift,9,True,quiet,0.8412642431662621,0.8167518705067682,0.02451237265949391,0.29672668271188163,0.14694656488549618,0.015599966049194336,0.002903478156385724,0.06383413342798958,0.03130559126390643,0.0002759695053100586,0.021551660156249985,1,1,0,1,1,1,1,1
dilution_permuted,9,True,quiet,0.8412642431662621,0.8365665656463189,0.004697677519943211,0.36271262913261065,0.14694656488549618,0.013600051403045654,0.002115575960592236,0.01697305622579779,0.024179106314987455,7.539987564086914e-05,0.0008960937499999932,0,1,0,0,0,0,0,0
irrelevant_feature_drift,9,False,fire,0.8412642431662621,0.8350427879744122,0.006221455191849912,,,0.8698500394821167,8.891489691579508,2.2627509225412394,0.8505199473099222,0.6497589349746704,0.4999999999999999,0,0,1,1,1,1,1,1
sudden_shift,9,True,fire,0.8412642431662621,0.7616357944740119,0.07962844869225028,,,0.09114998579025269,0.16734590638755642,0.26188500961923983,0.1886085096641606,0.002726435661315918,0.3439190429687501,1,0,1,1,1,1,1,1
gradual_shift,9,True,unknown,0.8412642431662621,0.8309409308726153,0.010323312293646802,,,0.018299996852874756,0.003283574957429385,0.025274214733986156,0.026120019309171846,2.473592758178711e-05,-0.0021565429687500637,1,0,0,1,1,0,0,0
true_null,10,False,quiet,0.8403229898597416,0.8455473467360384,-0.005224356876296743,,,0.016099989414215088,0.0017983409202542008,0.019457271950921267,0.024879222658861003,-8.881092071533203e-05,-7.64648437499571e-05,0,0,0,0,0,0,0,0
covariate_shift_mild,10,False,fire,0.8403229898597416,0.8416373651769595,-0.0013143753172178974,,,0.20240002870559692,0.23957814331001728,0.37721896788088916,0.2086105329906715,0.0018132328987121582,0.15048525390625,0,0,1,1,1,1,1,1
covariate_shift_moderate,10,False,fire,0.8403229898597416,0.8492665857610173,-0.008943595901275692,,,0.38440003991127014,0.9211571197050946,0.744821778752416,0.39697962339940895,0.0077239274978637695,0.25318046875,0,0,1,1,1,1,1,1
covariate_shift_strong,10,False,fire,0.8403229898597416,0.8466782309257221,-0.00635524106598051,,,0.6716499924659729,3.1391487454628733,1.3929741743265422,0.6717630767694942,0.027950286865234375,0.41398466796875,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,10,True,quiet,0.8403229898597416,0.5578110377624117,0.28251195209732993,,,0.016099989414215088,0.0017983409202542008,0.019457271950921267,0.024879222658861003,-8.881092071533203e-05,-7.64648437499571e-05,1,0,0,0,0,0,0,0
imputation_masked_null,10,True,quiet,0.8403229898597416,0.7296285867473377,0.11069440311240397,,,0.02605605125427246,0.005747802918773026,0.03323045856792962,0.044301216137755874,0.0013276338577270508,0.5,1,0,1,1,1,1,1,1
imputation_visible,10,True,unknown,0.8403229898597416,0.7327782837082977,0.10754470615144396,,,0.45295000076293945,3.6965686655610126,0.5361743655924801,0.7955186849019152,0.0012981891632080078,0.49999980468749994,1,0,1,1,1,1,1,1
dilution_shift,10,True,quiet,0.8403229898597416,0.8210660449713839,0.01925694488835772,0.3267236840782354,0.1506849315068493,0.01750001311302185,0.0037253627059759473,0.06757677952804497,0.03449132990651609,5.459785461425781e-05,0.020214746093749958,1,1,0,1,1,1,0,1
dilution_permuted,10,True,quiet,0.8403229898597416,0.8430424852464292,-0.002719495386687587,0.2956604422477347,0.1506849315068493,0.016099989414215088,0.0017983409202542008,0.019457271950921267,0.024879222658861003,-7.18832015991211e-05,-0.004774707031249992,0,1,0,0,0,0,0,0
irrelevant_feature_drift,10,False,fire,0.8403229898597416,0.8398803182039818,0.0004426716557598409,,,0.8708000183105469,8.91898003952136,2.2510392353083972,0.8510938098603059,0.6554778218269348,0.5,0,0,1,1,1,1,1,1
sudden_shift,10,True,fire,0.8403229898597416,0.76504734030261,0.07527564955713162,,,0.09364999830722809,0.15666150289331923,0.25786880024758907,0.18672401261278251,0.0021153688430786133,0.35567451171875,1,0,1,1,1,1,1,1
gradual_shift,10,True,unknown,0.8403229898597416,0.8372290466212702,0.0030939432384714527,,,0.01830001175403595,0.0039353121210306775,0.023583961636350948,0.031843151114313614,-8.434057235717773e-05,0.002024707031250017,0,0,0,1,0,1,0,0
true_null,11,False,quiet,0.8406472743073155,0.8492126423916511,-0.008565368084335612,,,0.019950002431869507,0.0025871761305688596,0.023754557838468207,0.025821019915510255,-3.93986701965332e-05,-0.003976562500000003,0,0,0,0,0,0,0,0
covariate_shift_mild,11,False,fire,0.8406472743073155,0.8527454095989844,-0.012098135291668921,,,0.19780001044273376,0.24356555329144008,0.3777070123767307,0.21143338569399597,0.0024861693382263184,0.1542933593750001,0,0,1,1,1,1,1,1
covariate_shift_moderate,11,False,fire,0.8406472743073155,0.8490233412434716,-0.008376066936156112,,,0.379550039768219,0.917566523967275,0.7317485590926828,0.3956609324262723,0.008916676044464111,0.27720058593749997,0,0,1,1,1,1,1,1
covariate_shift_strong,11,False,fire,0.8406472743073155,0.8474506174292705,-0.006803343121955074,,,0.6667999625205994,3.20788939700505,1.3573684752492234,0.672533858271909,0.027427613735198975,0.41837578124999997,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,11,True,quiet,0.8406472743073155,0.559281910752531,0.2813653635547845,,,0.019950002431869507,0.0025871761305688596,0.023754557838468207,0.025821019915510255,-3.93986701965332e-05,-0.003976562500000003,1,0,0,0,0,0,0,0
imputation_masked_null,11,True,quiet,0.8406472743073155,0.7332718081557856,0.10737546615152982,,,0.030695587396621704,0.009194480126213399,0.046898427348967237,0.04882458232469089,0.0011766552925109863,0.5,1,0,1,1,1,1,1,1
imputation_visible,11,True,unknown,0.8406472743073155,0.7322814560343344,0.10836581827298108,,,0.45179998874664307,3.691047015575236,0.5359518708463687,0.7959605316718387,0.0011894702911376953,0.5,1,0,1,1,1,1,1,1
dilution_shift,11,True,quiet,0.8406472743073155,0.8263421365730366,0.014305137734278883,0.3245486367508912,0.14751017851550266,0.020850002765655518,0.005986488582007735,0.0702513731897569,0.03795971906729602,0.00013452768325805664,0.015211328124999923,1,1,1,1,1,1,0,1
dilution_permuted,11,True,quiet,0.8406472743073155,0.8470113277894461,-0.006364053482130649,0.3260792741873203,0.14751017851550266,0.019950002431869507,0.0025871761305688596,0.023754557838468207,0.025821019915510255,-1.4662742614746094e-05,0.0006804687500000517,0,1,0,0,0,0,0,0
irrelevant_feature_drift,11,False,fire,0.8406472743073155,0.8449144392750466,-0.004267164967731163,,,0.8712000250816345,7.931057068326931,2.263580375045337,0.8512771106916809,0.6478378772735596,0.5,0,0,1,1,1,1,1,1
sudden_shift,11,True,fire,0.8406472743073155,0.7656962761273224,0.07495099817999307,,,0.09265001118183136,0.1547812945277,0.25626690494464166,0.18477808322152942,0.0027711987495422363,0.34868378906249997,1,0,1,1,1,1,1,1
gradual_shift,11,True,unknown,0.8406472743073155,0.8427055032827786,-0.00205822897546315,,,0.020349979400634766,0.004199259749591683,0.030546181123397794,0.03271540636841973,-2.8133392333984375e-05,0.01026777343749996,0,0,1,1,1,1,0,0
true_null,12,False,quiet,0.8394664750336074,0.846052489228215,-0.006586014194607581,,,0.014699995517730713,0.0016567860511151086,0.01712418977233709,0.0237313184318056,0.00011646747589111328,-0.006251660156250005,0,0,0,0,0,0,0,0
covariate_shift_mild,12,False,fire,0.8394664750336074,0.8476308802472374,-0.008164405213630044,,,0.19620001316070557,0.2328848837078218,0.35907724606357483,0.20574398239823705,0.001961231231689453,0.14089306640625,0,0,1,1,1,1,1,1
covariate_shift_moderate,12,False,fire,0.8394664750336074,0.8435982534461153,-0.004131778412507892,,,0.37959998846054077,0.9024080145791742,0.7214663350320669,0.39280913344646995,0.007776498794555664,0.255156640625,0,0,1,1,1,1,1,1
covariate_shift_strong,12,False,fire,0.8394664750336074,0.850614733856973,-0.011148258823365564,,,0.6668000221252441,3.103437398614058,1.3284115793932012,0.6659987022728159,0.026028752326965332,0.41526826171875,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,12,True,quiet,0.8394664750336074,0.549564051179204,0.28990242385440335,,,0.014699995517730713,0.0016567860511151086,0.01712418977233709,0.0237313184318056,0.00011646747589111328,-0.006251660156250005,1,0,0,0,0,0,0,0
imputation_masked_null,12,True,quiet,0.8394664750336074,0.7244414638501689,0.11502501118343844,,,0.02454182505607605,0.006472060870416164,0.027216312419899254,0.05199525491493282,0.0012420415878295898,0.5,1,0,1,1,1,1,1,1
imputation_visible,12,True,unknown,0.8394664750336074,0.7249951900011034,0.11447128503250403,,,0.45115000009536743,3.6782110488368596,0.5349527224336041,0.7951453714536462,0.0012212395668029785,0.5,1,0,1,1,1,1,1,1
dilution_shift,12,True,quiet,0.8394664750336074,0.8194651050715829,0.020001369962024507,0.31804560352161304,0.1469440832249675,0.019349992275238037,0.0037451387237566547,0.06785704546234098,0.03574008071111629,0.00033718347549438477,0.011774121093749867,1,1,0,1,1,1,1,1
dilution_permuted,12,True,quiet,0.8394664750336074,0.8440084894175413,-0.004542014383933868,0.28438140835299297,0.1469440832249675,0.014699995517730713,0.0016567860511151086,0.01712418977233709,0.0237313184318056,0.00010323524475097656,-0.001993652343750041,0,1,0,0,0,0,0,0
irrelevant_feature_drift,12,False,fire,0.8394664750336074,0.8421296508309619,-0.0026631757973545334,,,0.8711499571800232,7.989257653795297,2.278036911909759,0.8511814593934849,0.6521008014678955,0.5,0,0,1,1,1,1,1,1
sudden_shift,12,True,fire,0.8394664750336074,0.7634604092525323,0.07600606578107505,,,0.09349995851516724,0.16739627484532207,0.2625410882944601,0.18833975365218597,0.0028634071350097656,0.35393359375,1,0,1,1,1,1,1,1
gradual_shift,12,True,unknown,0.8394664750336074,0.838764553320144,0.0007019217134633937,,,0.01615002751350403,0.003641381847936008,0.03010687514691145,0.03128323571267333,0.00014531612396240234,0.0003962890624999993,0,0,0,1,1,1,0,0
true_null,13,False,quiet,0.8434982338237278,0.8413648985810351,0.0021333352426926577,,,0.015500009059906006,0.00216611391487162,0.018371454069975254,0.025379347513711487,0.00016868114471435547,0.005429882812500009,0,0,0,0,0,0,1,0
covariate_shift_mild,13,False,fire,0.8434982338237278,0.8449775220422142,-0.0014792882184864187,,,0.19384998083114624,0.23116108841034075,0.362379161262731,0.20468356321586953,0.001714169979095459,0.14627734375,0,0,1,1,1,1,1,1
covariate_shift_moderate,13,False,fire,0.8434982338237278,0.8405211404256104,0.0029770933981173586,,,0.38609999418258667,0.9371214160307697,0.7389171716028725,0.39949534164178374,0.008729815483093262,0.27150322265624993,0,0,1,1,1,1,1,1
covariate_shift_strong,13,False,fire,0.8434982338237278,0.8494288302118669,-0.005930596388139087,,,0.6694000363349915,3.1785948135688242,1.3642114725003396,0.6748661764848062,0.027562856674194336,0.41673281249999994,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,13,True,quiet,0.8434982338237278,0.5527125223705189,0.29078571145320886,,,0.015500009059906006,0.00216611391487162,0.018371454069975254,0.025379347513711487,0.00016868114471435547,0.005429882812500009,1,0,0,0,0,0,1,0
imputation_masked_null,13,True,quiet,0.8434982338237278,0.7294124585131665,0.1140857753105613,,,0.024164557456970215,0.010905522180840947,0.02912962902150333,0.053206762256175745,0.001250624656677246,0.5,1,0,1,1,1,1,1,1
imputation_visible,13,True,unknown,0.8434982338237278,0.7316863040415492,0.11181192978217858,,,0.45419999957084656,3.6934364462478526,0.5341552249500044,0.7960597612678283,0.0012757182121276855,0.5,1,0,1,1,1,1,1,1
dilution_shift,13,True,quiet,0.8434982338237278,0.8130477260819005,0.030450507741827337,0.3294667088317662,0.1526791478373144,0.019950032234191895,0.002923319891812688,0.06831523701464837,0.037226141481399626,0.0004687309265136719,0.016665527343750042,1,1,0,1,1,1,1,1
dilution_permuted,13,True,quiet,0.8434982338237278,0.8382030493791766,0.0052951844445512375,0.3559187405941807,0.1526791478373144,0.015500009059906006,0.00216611391487162,0.018371454069975254,0.025379347513711487,0.00016802549362182617,0.009921093749999943,0,1,0,0,0,0,1,0
irrelevant_feature_drift,13,False,fire,0.8434982338237278,0.8372657928029115,0.006232441020816326,,,0.8708000183105469,8.11692287405451,2.279022014098402,0.850837170985569,0.6483903527259827,0.5,0,0,1,1,1,1,1,1
sudden_shift,13,True,fire,0.8434982338237278,0.7656294032075995,0.07786883061612826,,,0.08945000171661377,0.15683839102411234,0.25608101963771507,0.18490758075979963,0.002736687660217285,0.35341582031249996,1,0,1,1,1,1,1,1
gradual_shift,13,True,unknown,0.8434982338237278,0.835047903461102,0.008450330362625769,,,0.015500009059906006,0.0030317627011617687,0.028479157347178,0.03239032095022566,0.000179290771484375,0.0037128906250000204,1,0,0,1,1,1,1,0
true_null,14,False,quiet,0.8475150390497348,0.8424440776277582,0.005070961421976605,,,0.017450034618377686,0.0023411825548945073,0.022762209280896877,0.02533502614129789,1.990795135498047e-05,0.0038246093750000654,0,0,0,0,0,0,0,0
covariate_shift_mild,14,False,fire,0.8475150390497348,0.8515991875881626,-0.0040841485384277565,,,0.20595002174377441,0.2515099293173589,0.38011600651953137,0.21289668399083722,0.0021528005599975586,0.16412675781250008,0,0,1,1,1,1,1,1
covariate_shift_moderate,14,False,fire,0.8475150390497348,0.8464399872886929,0.0010750517610419452,,,0.39250001311302185,0.9521526200021634,0.7435559309875995,0.4022188728884169,0.008588016033172607,0.27438798828125,0,0,1,1,1,1,1,1
covariate_shift_strong,14,False,fire,0.8475150390497348,0.8511521473006457,-0.003637108250910903,,,0.6677500009536743,3.1509601055761833,1.3648097092390703,0.673730578592591,0.027060091495513916,0.41967626953125003,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,14,True,quiet,0.8475150390497348,0.551841957826376,0.2956730812233588,,,0.017450034618377686,0.0023411825548945073,0.022762209280896877,0.02533502614129789,1.990795135498047e-05,0.0038246093750000654,1,0,0,0,0,0,0,0
imputation_masked_null,14,True,quiet,0.8475150390497348,0.7269012080054731,0.12061383104426171,,,0.02472829818725586,0.005611010963666795,0.028229642418677425,0.051436074023240345,0.0011278986930847168,0.5,1,0,1,1,1,1,1,1
imputation_visible,14,True,unknown,0.8475150390497348,0.7259108107511121,0.12160422829862272,,,0.4510999917984009,3.6901316917681237,0.538439357656505,0.7954088434880613,0.0011319518089294434,0.5,1,0,1,1,1,1,1,1
dilution_shift,14,True,quiet,0.8475150390497348,0.8158832183978499,0.03163182065188486,0.3449447775861064,0.15657067196292618,0.01759999990463257,0.005579138983507311,0.06649081828869956,0.04166879825597291,0.0002678036689758301,0.004152441406249929,1,1,0,1,1,1,1,0
dilution_permuted,14,True,quiet,0.8475150390497348,0.8398248208902798,0.007690218159455031,0.38647896213439104,0.15657067196292618,0.017450034618377686,0.0023411825548945073,0.022762209280896877,0.02533502614129789,8.881092071533203e-06,0.004669824218749952,0,1,0,0,0,0,0,0
irrelevant_feature_drift,14,False,fire,0.8475150390497348,0.8387784711916755,0.008736567858059319,,,0.871399998664856,7.9804168386422845,2.270010552226998,0.8513976510666975,0.6495024561882019,0.5,1,0,1,1,1,1,1,1
sudden_shift,14,True,fire,0.8475150390497348,0.7667484332682004,0.08076660578153438,,,0.09359999746084213,0.16165824059806366,0.25637970781000685,0.187148492470271,0.002884984016418457,0.3516751953124998,1,0,1,1,1,1,1,1
gradual_shift,14,True,unknown,0.8475150390497348,0.836580631887914,0.010934407161820814,,,0.017450034618377686,0.004213921626322897,0.02994126445423103,0.03484060114043698,5.418062210083008e-05,0.01699667968749996,1,0,0,1,1,1,0,1
true_null,15,False,quiet,0.8373582977475506,0.837168177502856,0.00019012024469455824,,,0.017300009727478027,0.002252591992069676,0.024493312773257496,0.027151423613539005,5.602836608886719e-06,0.00018740234375003162,0,0,0,0,0,0,0,0
covariate_shift_mild,15,False,fire,0.8373582977475506,0.836960258672372,0.00039803907517854675,,,0.210750013589859,0.2702048635021484,0.3931984301168366,0.22151935794715394,0.001964747905731201,0.16142167968749999,0,0,1,1,1,1,1,1
covariate_shift_moderate,15,False,fire,0.8373582977475506,0.8416897251707234,-0.004331427423172829,,,0.3933500349521637,0.9638285935101628,0.7492409064571435,0.4036992555166643,0.008790314197540283,0.274809375,0,0,1,1,1,1,1,1
covariate_shift_strong,15,False,fire,0.8373582977475506,0.8388169654759638,-0.0014586677284132987,,,0.680400013923645,3.2322008937434936,1.393525853051354,0.6813355004647349,0.030861496925354004,0.4228869140625,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,15,True,quiet,0.8373582977475506,0.5589324414385686,0.278425856308982,,,0.017300009727478027,0.002252591992069676,0.024493312773257496,0.027151423613539005,5.602836608886719e-06,0.00018740234375003162,1,0,0,0,0,0,0,0
imputation_masked_null,15,True,quiet,0.8373582977475506,0.7225891616727337,0.11476913607481687,,,0.0328977108001709,0.009481040089806683,0.03417215172042331,0.04861539522139577,0.0010159015655517578,0.5,1,0,1,1,1,1,1,1
imputation_visible,15,True,unknown,0.8373582977475506,0.7266327271836154,0.11072557056393517,,,0.4510999917984009,3.6561485277669616,0.533521866584816,0.7935348347642844,0.0010254979133605957,0.5,1,0,1,1,1,1,1,1
dilution_shift,15,True,quiet,0.8373582977475506,0.8121976487167446,0.02516064903080595,0.3265282766988522,0.1447704081632653,0.022350013256072998,0.0036656979417111967,0.06787509907537477,0.03274197031548527,0.0003275871276855469,0.014566796874999954,1,1,1,1,1,1,1,1
dilution_permuted,15,True,quiet,0.8373582977475506,0.8348128439884018,0.002545453759148719,0.3022539420177829,0.1447704081632653,0.017300009727478027,0.002252591992069676,0.024493312773257496,0.027151423613539005,6.616115570068359e-06,-0.01088544921875001,0,1,0,0,0,0,0,0
irrelevant_feature_drift,15,False,fire,0.8373582977475506,0.8328887628640165,0.0044695348835340765,,,0.8729499578475952,8.033407416367194,2.247466467961361,0.8515638093133806,0.6474664211273193,0.5,0,0,1,1,1,1,1,1
sudden_shift,15,True,fire,0.8373582977475506,0.7569511108374802,0.08040718691007032,,,0.09184998273849487,0.15649840458392877,0.25830473423335837,0.1836095819111806,0.002810537815093994,0.3559832031250001,1,0,1,1,1,1,1,1
gradual_shift,15,True,unknown,0.8373582977475506,0.8321673553493978,0.005190942398152765,,,0.019149959087371826,0.005232362554265763,0.03127020448898638,0.03325193886004471,3.3855438232421875e-05,0.004882617187499938,0,0,0,1,1,1,0,0
true_null,16,False,quiet,0.8428269607843139,0.831586055304421,0.011240905479892871,,,0.01269996166229248,0.002214983009661971,0.022826379795230792,0.02426445118137732,-7.075071334838867e-05,0.009257128906249967,1,0,0,0,0,0,0,0
covariate_shift_mild,16,False,fire,0.8428269607843139,0.8336369534663659,0.009190007317947946,,,0.20115002989768982,0.2420332904218697,0.37483952334443066,0.20892584626156585,0.002342700958251953,0.15937666015625007,1,0,1,1,1,1,1,1
covariate_shift_moderate,16,False,fire,0.8428269607843139,0.8352314385226224,0.0075955222616914675,,,0.38109999895095825,0.9412956207460486,0.7476244578675362,0.39915101470499975,0.008449435234069824,0.26629130859374983,0,0,1,1,1,1,1,1
covariate_shift_strong,16,False,fire,0.8428269607843139,0.8396354053827699,0.003191555401543922,,,0.6743000149726868,3.221447002062515,1.3996371783851267,0.675505456449524,0.0286443829536438,0.42051298828125006,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,16,True,quiet,0.8428269607843139,0.5564287917169792,0.2863981690673346,,,0.01269996166229248,0.002214983009661971,0.022826379795230792,0.02426445118137732,-7.075071334838867e-05,0.009257128906249967,1,0,0,0,0,0,0,0
imputation_masked_null,16,True,quiet,0.8428269607843139,0.724083200206804,0.1187437605775099,,,0.035127609968185425,0.008041223518514613,0.029476769384239012,0.05339933193308139,0.0013226866722106934,0.5,1,0,1,1,1,1,1,1
imputation_visible,16,True,unknown,0.8428269607843139,0.7215816501861185,0.12124531059819532,,,0.4524500072002411,3.693725617830672,0.5341090964321652,0.7963211848697166,0.0013642311096191406,0.5,1,0,1,1,1,1,1,1
dilution_shift,16,True,quiet,0.8428269607843139,0.8091335227237875,0.03369343806052638,0.30770736871865845,0.14317531021317212,0.01314997673034668,0.002489801104513127,0.05930336713792814,0.0307650621711623,-3.796815872192383e-05,0.033689941406250035,1,1,0,0,1,1,0,1
dilution_permuted,16,True,quiet,0.8428269607843139,0.8287570516763466,0.014069909107967238,0.31378144279273246,0.14317531021317212,0.01269996166229248,0.002214983009661971,0.022826379795230792,0.02426445118137732,-8.994340896606445e-05,0.0062638671875000496,1,1,0,0,0,0,0,0
irrelevant_feature_drift,16,False,fire,0.8428269607843139,0.8271718583700957,0.01565510241421819,,,0.8704999685287476,8.015797413657666,2.2698594924413675,0.849508838017508,0.647562563419342,0.4999999999999999,1,0,1,1,1,1,1,1
sudden_shift,16,True,fire,0.8428269607843139,0.7500116030955758,0.09281535768873805,,,0.0882500410079956,0.1551334000215409,0.2541641542991507,0.1818339059364586,0.0022943615913391113,0.351134375,1,0,1,1,1,1,1,1
gradual_shift,16,True,unknown,0.8428269607843139,0.8244175411172844,0.01840941966702947,,,0.015450000762939453,0.003790868630165084,0.025536489351099416,0.02780988520962449,-7.94529914855957e-05,0.010480664062500034,1,0,0,1,1,0,0,0
true_null,17,False,quiet,0.8469915530686807,0.8442339399557255,0.002757613112955193,,,0.014950007200241089,0.0022789498342512724,0.020148567628438665,0.022936711340106324,0.00031131505966186523,-0.018044335937499933,0,0,0,0,0,0,1,0
covariate_shift_mild,17,False,fire,0.8469915530686807,0.842956119487464,0.004035433581216719,,,0.20770001411437988,0.24420511181312105,0.3753032566937461,0.21141036131215835,0.0017060637474060059,0.17410068359374997,0,0,1,1,1,1,1,1
covariate_shift_moderate,17,False,fire,0.8469915530686807,0.8342271227805853,0.012764430288095374,,,0.38415002822875977,0.9073818920057323,0.735140187260295,0.39531329462040327,0.00711435079574585,0.26562705078124993,1,0,1,1,1,1,1,1
covariate_shift_strong,17,False,fire,0.8469915530686807,0.8382820539024809,0.008709499166199786,,,0.6731500029563904,3.240487922635044,1.373741820274571,0.678191076339924,0.026737749576568604,0.42730166015624993,1,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,17,True,quiet,0.8469915530686807,0.5527519907713057,0.294239562297375,,,0.014950007200241089,0.0022789498342512724,0.020148567628438665,0.022936711340106324,0.00031131505966186523,-0.018044335937499933,1,0,0,0,0,0,1,0
imputation_masked_null,17,True,quiet,0.8469915530686807,0.7344579753024693,0.11253357776621142,,,0.02487391233444214,0.008115243879751266,0.02610287578183012,0.047838958922581505,0.0015625953674316406,0.5,1,0,1,1,1,1,1,1
imputation_visible,17,True,unknown,0.8469915530686807,0.7292711526153995,0.11772040045328114,,,0.4531500041484833,3.708485156520599,0.5362439265720531,0.7965153266317604,0.001593470573425293,0.5,1,0,1,1,1,1,1,1
dilution_shift,17,True,quiet,0.8469915530686807,0.8216354805814154,0.025356072487265235,0.30972016333630226,0.1431261770244821,0.019950002431869507,0.0031647789011522093,0.06476348282183617,0.03314110860470103,0.00038939714431762695,0.0003516601562499888,1,1,0,1,1,1,1,0
dilution_permuted,17,True,quiet,0.8469915530686807,0.8426338848197751,0.0043576682489055996,0.2714648027125205,0.1431261770244821,0.014950007200241089,0.0022789498342512724,0.020148567628438665,0.022936711340106324,0.00027430057525634766,-0.009974511718749968,0,1,0,0,0,0,1,0
irrelevant_feature_drift,17,False,fire,0.8469915530686807,0.8394566420787507,0.007534910989929977,,,0.8720999956130981,8.026734299588892,2.2639710936816084,0.850437140383447,0.6525269150733948,0.5,0,0,1,1,1,1,1,1
sudden_shift,17,True,fire,0.8469915530686807,0.7618696112430148,0.0851219418256659,,,0.0949999988079071,0.15433501701144509,0.2570552218578579,0.184178870130225,0.0026081204414367676,0.3494701171875001,1,0,1,1,1,1,1,1
gradual_shift,17,True,unknown,0.8469915530686807,0.8368557171179278,0.010135835950752847,,,0.02214999496936798,0.0035175258182410163,0.02808966107993284,0.0301619044962989,0.0002956986427307129,-0.003055859375000025,1,0,1,1,1,1,1,0
true_null,18,False,quiet,0.8456997981911929,0.8417567511692934,0.003943047021899515,,,0.013650000095367432,0.001665582981384162,0.01665828581380328,0.026689282800741735,0.00019663572311401367,0.004895996093750021,0,0,0,0,0,0,1,0
covariate_shift_mild,18,False,fire,0.8456997981911929,0.8449421499382421,0.0007576482529507711,,,0.20010000467300415,0.24577086454499303,0.37367026692860394,0.2102375355244001,0.0019332170486450195,0.15747392578125008,0,0,1,1,1,1,1,1
covariate_shift_moderate,18,False,fire,0.8456997981911929,0.8482346934822432,-0.002534895291050332,,,0.3874500095844269,0.9483790909424379,0.7428155810656091,0.4003189955522577,0.008617520332336426,0.26781494140624995,0,0,1,1,1,1,1,1
covariate_shift_strong,18,False,fire,0.8456997981911929,0.8483310772890273,-0.002631279097834449,,,0.674299955368042,3.2274005702125796,1.368817983037162,0.6738288564186851,0.028468549251556396,0.41766484375,0,0,1,1,1,1,1,1
concept_drift_no_covariate_shift,18,True,quiet,0.8456997981911929,0.5563733583074812,0.28932643988371165,,,0.013650000095367432,0.001665582981384162,0.01665828581380328,0.026689282800741735,0.00019663572311401367,0.004895996093750021,1,0,0,0,0,0,1,0
imputation_masked_null,18,True,quiet,0.8456997981911929,0.725463061375351,0.1202367368158419,,,0.03767359256744385,0.015312659281257562,0.044029888453148695,0.062470292614559754,0.0013934969902038574,0.5,1,0,1,1,1,1,1,1
imputation_visible,18,True,unknown,0.8456997981911929,0.7266852450554484,0.1190145531357445,,,0.4524000287055969,3.658668923207636,0.5355803624336248,0.7938218734181063,0.0014164447784423828,0.4999999023437499,1,0,1,1,1,1,1,1
dilution_shift,18,True,quiet,0.8456997981911929,0.818659564742532,0.02704023344866091,0.3245155874141148,0.1428122050959421,0.019950002431869507,0.005106430495588317,0.06896297586972473,0.03666059694919332,0.00045478343963623047,0.01512236328125005,1,1,0,1,1,1,1,1
dilution_permuted,18,True,quiet,0.8456997981911929,0.8393520479753519,0.006347750215840997,0.3344123950901754,0.1428122050959421,0.013650000095367432,0.001665582981384162,0.01665828581380328,0.026689282800741735,0.0002200007438659668,0.01099453124999994,0,1,0,0,0,0,1,1
irrelevant_feature_drift,18,False,fire,0.8456997981911929,0.8366061880699726,0.009093610121220341,,,0.8704999685287476,7.985775547282982,2.2576800737329035,0.8504546886485124,0.6499897837638855,0.5,1,0,1,1,1,1,1,1
sudden_shift,18,True,fire,0.8456997981911929,0.763003053504978,0.0826967446862149,,,0.09295004606246948,0.16208730378115158,0.257184210217775,0.18605628983440448,0.002822279930114746,0.3531762695312499,1,0,1,1,1,1,1,1
gradual_shift,18,True,unknown,0.8456997981911929,0.8355482338608966,0.010151564330296292,,,0.015950024127960205,0.0039054501749479125,0.026093574240696783,0.03112314968304633,0.0002008676528930664,0.014303027343749886,1,0,0,1,1,1,1,1
true_null,19,False,quiet,0.841744236097227,0.8415456088814328,0.0001986272157942226,,,0.020799994468688965,0.0026000275278708117,0.021547439052003552,0.02486728393863154,-6.693601608276367e-05,-0.012729687500000031,0,0,1,0,0,0,0,0
covariate_shift_mild,19,False,fire,0.841744236097227,0.8386061131606616,0.0031381229365654573,,,0.18720000982284546,0.21861030247658958,0.3598660573720948,0.199910734298554,0.001958310604095459,0.1585154296875,0,0,1,1,1,1,1,1
covariate_shift_moderate,19,False,fire,0.841744236097227,0.8253889687296152,0.016355267367611837,,,0.37480002641677856,0.8926244817039659,0.7258123016494186,0.3899377105420909,0.007738232612609863,0.2739946289062499,1,0,1,1,1,1,1,1
covariate_shift_strong,19,False,fire,0.841744236097227,0.8260747119073821,0.015669524189844908,,,0.6708999872207642,3.092618314467644,1.3737793933758133,0.669558423925616,0.02893853187561035,0.42499970703125,1,0,1,1,1,1,1,1
